cd C:\mlc\ml\mllll\ML_mini_project\projectPrice,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2/19/2025,243.582962,244.7169696,241.8819583,243.3740743,32204200
2/20/2025,244.5379028,245.4829065,243.0059887,243.6525813,32316900
2/21/2025,244.2593842,247.3828796,243.9311168,244.6572757,53197400
2/24/2025,245.8012543,247.5519983,243.1353324,243.6426464,51326400
2/25/2025,245.7415619,248.6860109,243.6227674,246.6965229,48013300
2/26/2025,239.0966644,243.6923768,237.8731336,243.0457993,44433600
2/27/2025,236.0527649,241.1856478,235.8140209,238.1516754,41153600
2/28/2025,240.5688934,240.8175794,228.9900735,235.7045957,56833400
3/3/2025,236.7789001,242.7473638,234.8689936,240.5191319,47184000
3/4/2025,234.6899414,238.8081961,233.4465114,236.4605997,53798100
3/5/2025,234.500946,235.3066862,228.0251532,234.1826207,47227600
3/6/2025,234.0931244,236.6098257,231.9345316,233.2078028,45170400
3/7/2025,237.8134613,240.1013604,233.5261018,233.8742683,46273600
3/10/2025,226.2843628,234.9187487,223.0415028,234.3019971,72071200
3/11/2025,219.6792755,224.6529958,216.3070937,222.6336666,76137400
3/12/2025,215.8395538,220.5844871,213.7804416,218.9829486,62547500
3/13/2025,208.5779266,215.7002977,207.3245546,214.8149761,61368300
3/14/2025,212.3679047,212.8254784,208.4784519,210.1396726,60107600
3/17/2025,212.8752136,214.0888025,208.8663966,212.1888378,48073400
3/18/2025,211.572113,214.0191749,210.3784232,213.034388,42432400
3/19/2025,214.1087036,217.6101916,212.6265296,213.0940605,54385400
3/20/2025,212.9747162,216.3468981,211.1045924,212.8652937,48862900
3/21/2025,217.1227722,217.6897684,210.1695063,210.4480334,94127800
3/24/2025,219.5698395,220.3158975,217.4311459,219.8384246,44299500
3/25/2025,222.5739594,222.9221258,218.9232509,219.6096266,34493600
3/26/2025,220.3656464,223.8373085,219.3112201,222.3352353,34466100
3/27/2025,222.6734467,223.8074542,219.4007305,220.2263698,37094800
3/28/2025,216.7546997,222.6336401,216.5358548,220.5048886,39818600
3/31/2025,220.9624786,224.4341253,215.0934802,215.8693793,65299300
4/1/2025,222.0169067,222.5043216,217.7494467,218.6546673,36412700
4/2/2025,222.7132416,224.0064119,219.8583311,220.1567573,35905900
4/3/2025,202.1220245,206.3994265,200.1922189,204.4596637,103419000
4/4/2025,187.3898926,198.8294494,186.3553502,192.8709269,125910900
4/7/2025,180.5062714,193.1295613,173.7022102,176.2686518,160466300
4/8/2025,171.5137482,189.3395577,168.3206286,185.7186904,120859500
4/9/2025,197.8048553,199.5555994,170.9865498,171.046232,184395900
4/10/2025,189.4191437,193.756228,182.0381453,188.0762484,121880000
4/11/2025,197.1085205,198.4912141,185.082069,185.1218673,87435900
4/14/2025,201.4555511,211.8207814,200.1026988,210.3286655,101352900
4/15/2025,201.0775452,202.4403395,198.7498479,200.7990181,51343900
4/16/2025,193.2489014,199.6450973,191.3588789,197.3174003,59732400
4/17/2025,195.9446564,197.7849387,193.3981143,196.1635013,52164700
4/21/2025,192.1447601,192.7813957,188.8123616,192.2541826,46742500
4/22/2025,198.6901703,200.5304376,194.9399812,195.0891867,52976400
4/23/2025,203.5246429,206.9067667,201.7341006,204.9172786,52929200
4/24/2025,207.2747955,207.7323844,201.8733431,203.8130908,47311000
4/25/2025,208.1800232,208.6475541,205.1162099,205.2853145,38222300
4/28/2025,209.0354767,210.388329,206.3695704,208.8962131,38743100
4/29/2025,210.099884,211.1244691,207.2747996,207.5931249,36827600
4/30/2025,211.3830872,212.4574124,205.5837282,208.1999096,52286500
5/1/2025,212.1987915,213.4322643,207.8020098,207.9810716,57365700
5/2/2025,204.2706757,205.9020551,201.09744,205.0067765,101010600
5/5/2025,197.844635,203.027258,197.1682164,202.032514,69018500
5/6/2025,197.466629,199.5953806,195.9844702,197.168218,51216500
5/7/2025,195.2185059,198.3917416,192.2342739,198.1231565,68536700
5/8/2025,196.4520111,198.9985535,193.6567675,196.680798,50478900
5/9/2025,197.4865417,199.4859719,196.5017396,197.9540727,36453900
5/12/2025,209.9570465,210.4351607,205.9330175,210.1363431,63775800
5/13/2025,212.0885773,212.5567212,208.1741144,209.5984563,51909300
5/14/2025,211.4909668,213.0946054,209.747882,211.5905625,49325800
5/15/2025,210.6144409,212.1184838,208.7119847,210.1164167,45029500
5/16/2025,210.4251862,211.7300224,208.9410837,211.5208455,54737900
5/19/2025,207.9550018,208.6522327,203.4528584,207.0884445,46140500
5/20/2025,206.0425873,207.6462259,204.2198168,206.8493841,42496600
5/21/2025,201.2914276,206.2218644,199.9168911,204.3592587,59211800
5/22/2025,200.5643158,201.9488225,198.9108717,199.9168904,46742400
5/23/2025,194.4983826,196.918773,192.6955373,192.904699,78432900
5/27/2025,199.4188538,199.9467582,196.6498253,197.5163977,56288500
5/28/2025,199.6280365,201.9289061,199.110087,199.7973629,45339700
5/29/2025,199.1598816,203.0046292,197.7255694,202.7755423,51396800
5/30/2025,200.0563354,201.1619498,196.002411,198.5821728,70819900
6/2/2025,200.9029846,201.3312934,199.3292261,199.4885975,35423300
6/3/2025,202.4667664,202.9647906,200.1658969,200.5543552,46381600
6/4/2025,202.0185699,205.4250541,201.3014138,202.1082107,43604000
6/5/2025,199.8371887,203.9409031,199.3590746,202.6958427,55126100
6/6/2025,203.1141968,204.8871618,201.2515911,202.197834,46607700
6/9/2025,200.6539459,205.1859692,199.229604,203.5823306,72862600
6/10/2025,201.8691406,203.5425099,199.777448,199.8073282,54672600
6/11/2025,197.9945221,203.6919208,197.625989,202.6958723,60989900
6/12/2025,198.4128418,198.8909408,196.5801164,198.2933209,43904600
6/13/2025,195.6737213,199.5782295,194.926685,198.9407591,51447300
6/16/2025,197.63591,197.9048473,195.7832595,196.5203408,43020700
6/17/2025,194.8669128,197.606046,194.4386193,196.4207459,38856200
6/18/2025,195.8032074,196.7893008,194.2991797,195.165737,45394700
6/20/2025,200.2057495,200.9029804,196.0821093,197.4566611,96813500
6/23/2025,200.7037659,201.5006077,198.1738095,200.833257,55814300
6/24/2025,199.5085144,202.636106,199.4089035,201.7894587,54064000
6/25/2025,200.7635345,202.8651975,199.8272465,200.6539686,39525700
6/26/2025,200.2057495,201.8392685,198.6718415,200.6340431,50799100
6/27/2025,200.2854309,202.4169741,199.2096967,201.0922277,73188600
6/30/2025,204.3592529,206.5704816,198.4726031,201.2117363,91912800
7/1/2025,206.9987946,209.3594245,205.3254253,205.8533297,78788900
7/2/2025,211.6005402,212.4969777,207.3175287,208.0844903,67941800
7/3/2025,212.7061462,213.8017904,210.9730165,211.3116693,34955800
7/7/2025,209.1203766,215.3755599,207.9749269,211.8395847,50229000
7/8/2025,209.1801147,210.5945016,207.6262817,209.2697707,42848900
7/9/2025,210.3056641,210.4949157,206.4011561,208.7020255,48749400
7/10/2025,211.5706635,212.6364274,209.2000632,209.6781622,44443600
7/11/2025,210.325592,211.2917602,209.030726,209.7379271,39765800
7/14/2025,207.7956085,210.0765678,206.7198744,209.1004295,38840100
7/15/2025,208.2836914,211.0527049,208.0944398,208.3932573,42296300
7/16/2025,209.3295441,211.5606828,207.8155462,209.4689902,47490500
7/17/2025,209.1901093,210.9630744,208.7618005,209.737939,48068100
7/18/2025,210.3455048,210.9530949,208.8713573,210.0367322,48974600
7/21/2025,211.6403809,214.9273439,210.7937488,211.2618928,51377400
7/22/2025,213.5527649,214.1005945,211.3913417,212.2977494,46404100
7/23/2025,213.3037872,214.2998358,211.5706725,214.1504346,46989300
7/24/2025,212.9153137,214.8376952,212.6862268,213.0547599,46022600
7/25/2025,213.0348511,214.3894776,212.5567369,213.8516029,40268800
7/28/2025,213.2041779,214.0010197,212.2180844,213.1842526,37858000
7/29/2025,210.4351501,213.9611548,209.9869314,213.3336394,51411700
7/30/2025,208.2239227,211.5507208,206.8991765,211.0626516,45512500
7/31/2025,206.7497864,209.0108054,206.3414029,207.6661491,80698400
8/1/2025,201.580307,212.7360475,200.7037794,210.0367493,104434500
8/4/2025,202.5464478,207.0585458,200.8830336,203.7018523,75109300
8/5/2025,202.1181488,204.5285842,201.3611575,202.5962478,44155100
8/6/2025,212.4073486,214.5289369,204.7776133,204.8174637,108483100
8/7/2025,219.1605377,219.9773047,215.7241736,218.0150881,90224800
8/8/2025,228.4437256,230.0871995,218.3836298,219.9573883,113854000
8/11/2025,226.539093,228.9123836,224.1259219,227.2770109,61806100
8/12/2025,229.0021362,230.1489011,226.429428,227.3667634,55626200
8/13/2025,232.6717529,234.3370399,229.779925,230.4181341,69878500
8/14/2025,232.1233063,234.4567013,230.1987583,233.3996941,51916300
8/15/2025,230.9366608,233.6190745,228.6930082,233.3398656,56038700
8/18/2025,230.2386322,232.4623369,229.4608339,231.0463447,37476200
8/19/2025,229.9095612,232.2130419,228.7029832,230.6275312,39402600
8/20/2025,225.3723907,229.8198152,225.1330776,229.3311921,42263900
8/21/2025,224.2655182,225.8809583,223.1486827,225.6316636,30621200
8/22/2025,227.1174622,228.4437119,224.7741009,225.5319513,42477800
8/25/2025,226.519165,228.6531273,225.5917807,225.8410755,30983100
8/26/2025,228.6630859,228.842586,224.0561244,226.229967,54575100
8/27/2025,229.8397827,230.2486145,227.6160627,227.9650814,31259500
8/28/2025,231.9039154,232.7515235,228.6929982,230.1688339,38074700
8/29/2025,231.4851074,232.7216147,230.7172754,231.8540587,39418400
9/2/2025,229.0719299,230.1987469,226.3296881,228.6032546,44075600
9/3/2025,237.7972565,238.1761893,233.6988505,236.5408165,66427800
9/4/2025,239.1035309,239.2231875,236.072114,237.7772813,47549400
9/5/2025,239.0138092,240.6392157,237.8171976,239.3229322,54870400
9/8/2025,237.2089233,239.4725085,235.6732593,238.6249156,48999500
9/9/2025,233.6888885,238.1063839,232.7016759,236.3314066,66313900
9/10/2025,226.1501923,231.7643142,225.3125657,231.5349674,83440800
9/11/2025,229.381073,229.7998863,226.0106033,226.2399654,50208600
9/12/2025,233.4096832,233.8484292,228.3739265,228.5733593,55824200
9/15/2025,236.0322418,237.5180439,234.3669549,236.3313985,42699500
9/16/2025,237.4781494,240.5394959,235.6533254,236.5108847,63421100
9/17/2025,238.3157959,239.4226651,237.0593407,238.2958481,46508000
9/18/2025,237.2089233,240.5195494,235.9823823,239.2930236,44249600
9/19/2025,244.8074188,245.605165,239.5323492,240.5494607,163741300
9/22/2025,255.3575592,255.9160074,247.4200237,247.5995238,105517400
9/23/2025,253.7122345,256.6140289,252.8646415,255.1581562,60275200
9/24/2025,251.5982056,255.0185371,250.3317841,254.4999998,42303700
9/25/2025,256.1453247,256.4444966,250.9998934,252.4956617,55202100
9/26/2025,254.7393341,256.8732964,253.0640656,253.3831702,46076300
9/29/2025,253.7122345,254.2806338,252.2962422,253.8418726,40127700
9/30/2025,253.9116669,255.1980209,252.3959507,254.1410138,37704300
10/1/2025,254.7293396,258.0599286,254.2108023,254.3204926,48713900
10/2/2025,256.4046021,257.4516277,253.4329981,255.8561354,42630200
10/3/2025,257.2920837,258.5086432,253.2335736,253.9515436,49155600
10/6/2025,255.9658661,258.3391568,254.3304932,257.2621865,44664100
10/7/2025,255.7564545,256.673842,254.7093984,256.0855101,31955800
10/8/2025,257.3319702,257.790664,255.3874593,255.7963063,36496900
10/9/2025,253.3233032,257.2721381,252.4258484,257.0826717,38322000
10/10/2025,244.578064,255.6567217,243.3116425,254.2207817,61999100
10/13/2025,246.9613342,248.9856062,244.8672524,248.6764832,38142900
10/14/2025,247.0710144,248.1479694,244.009668,245.9043169,35478000
10/15/2025,248.6365814,251.109596,246.7718618,248.7861674,33893600
10/16/2025,246.7519073,248.3374181,244.4384603,247.5496535,39777000
10/17/2025,251.5782471,252.6651836,246.5724202,247.3203043,49147000
10/20/2025,261.5001831,263.6341605,254.9088452,255.1681063,90483000
10/21/2025,262.0286865,264.5415968,261.0913359,261.1412131,46695900
10/22/2025,257.7209167,262.1084981,254.7094168,261.9090502,45015300
10/23/2025,258.8476868,259.8847613,257.282139,259.206687,32754900
10/24/2025,262.0785522,263.3848541,258.4488066,260.4531459,38253700
10/27/2025,268.0516357,268.3607587,263.9033682,264.1327303,44888200
10/28/2025,268.2410889,269.1285926,267.3934808,268.2311073,41534800
10/29/2025,268.9391479,270.6443153,266.3564279,268.5203194,51086700
10/30/2025,270.6343384,273.3666292,267.7225931,271.2226703,69886500
10/31/2025,269.6072388,276.5376439,268.4006609,276.2085578,86167100
11/3/2025,268.2909851,270.0859255,265.4988962,269.6571458,50194600
11/4/2025,269.2781982,270.7240894,266.8650119,267.5730004,49274800
11/5/2025,269.3778992,270.9334957,266.1769333,267.8521864,43683100
11/6/2025,269.0089417,272.6287059,267.1342709,267.1342709,51204000
11/7/2025,267.712616,271.5218466,266.0173997,269.0388505,48227400
11/10/2025,268.9303284,273.2223722,266.9639806,268.4611988,41312400
11/11/2025,274.739563,275.3983427,269.2996575,269.3096488,46208300
11/12/2025,272.9628906,275.2187095,271.1961838,274.4900522,48398000
11/13/2025,272.4438171,276.1868626,271.5853962,273.6016391,49602800
11/14/2025,271.9048462,275.4482509,269.1000595,270.5473523,47431300
11/17/2025,266.9639893,269.9883689,265.237217,268.321483,45018300
11/18/2025,266.9440308,270.2079555,264.8279672,269.4892896,45677300
11/19/2025,268.0619812,271.7052066,265.0076581,265.0376012,40424500
11/20/2025,265.7562561,274.9192251,265.4268815,270.3277494,45823600
11/21/2025,270.9865112,272.8230953,265.1773276,265.4568071,59030800
11/24/2025,275.4083557,276.4863396,270.3976452,270.3976452,65585800
11/25/2025,276.4563599,279.8600397,274.7395484,274.7595003,46914200
11/26/2025,277.0353088,279.0116482,276.1170319,276.4464066,33431400
11/28/2025,278.3328857,278.4826015,275.4781737,276.745838,20135600
12/1/2025,282.5750122,282.8944261,275.6279277,277.494455,46587700
12/2/2025,285.6592712,286.8670188,282.1058756,282.4751846,53669500
12/3/2025,283.6230469,288.0847586,282.7746171,285.6692635,43538700
12/4/2025,280.1794434,284.2019684,278.0733406,283.5731318,43989100
12/5/2025,278.2630005,280.6186397,277.5343433,280.0197463,47265800
12/8/2025,277.3746643,279.1513621,275.6378704,277.6142095,38211800
12/9/2025,276.6659851,279.5107061,276.406488,277.6441787,32193300
12/10/2025,278.2630005,279.2312028,275.9273437,277.2349118,33038300
12/11/2025,277.5144043,279.0715089,273.3022289,278.5824273,33248000
12/12/2025,277.763916,278.7021752,276.3066322,277.3846159,39532900
12/15/2025,273.6016541,279.6304615,272.3340202,279.6304615,50409100
12/16/2025,274.1007385,274.9891027,271.2859912,272.3140799,37648600
12/17/2025,271.3358765,275.6478725,271.1362656,274.5000112,50138700
12/18/2025,271.6852417,273.1225737,266.4549687,273.1025913,51630700
12/19/2025,273.1625061,274.0907742,269.3994779,271.6453054,144632000
12/22/2025,270.4674988,273.372106,270.0083604,272.353978,36571800
12/23/2025,271.8549194,271.9946744,269.060124,270.3377491,29642000
12/24/2025,273.3022156,274.9192064,271.695216,271.8349405,17910600
12/26/2025,272.8930054,274.8593535,272.3539982,273.6516058,21521800
12/29/2025,273.2523499,273.8512128,271.8449609,272.1843267,23715200
12/30/2025,272.5735474,273.5716928,271.7750432,272.3040591,22139600
